6,1,5,homeaki (敏),[新聞] 韓四大集團發佈394億美元對美投資計劃,Sun May 23 09:42:26 2021
79,10,69,KTR5566 (KTR),[問卦] 為什麼有辦法校正回歸前一天的資料？,Sun May 23 09:14:04 2021
0,1,-1,freeclouds (創造自己新的人生),Re,Sun May 23 08:57:31 2021
5,0,5,DragonQuest (尚未認證通過),Re,Sun May 23 04:02:15 2021
4,3,1,newlly (自古多情空餘恨),Re,Sun May 23 07:58:13 2021
1,0,1,wakaura (wakaura),[問卦] 過去一週是肥宅洗手頻率最高的嗎?,Sun May 23 09:41:42 2021
4,2,2,huan0 (A5688),[問卦] 取消每天開記者會或換時段是否更好？,Sun May 23 09:27:19 2021
5,0,5,keyesleo (以前曾經很帥),[問卦] 想問 目前國產疫苗，有哪些檯面上的政治人物是,Sun May 23 08:16:18 2021
2,0,2,sweetmiki (米奇Tama子),[問卦] 現在可以光明正大去旅館談事情了吧？,Sun May 23 01:40:26 2021
3,0,3,g10 (機會是留給準備好的人),Re,Sun May 23 08:59:54 2021
1,0,1,emuless (emuless),[問卦] 說謊騙人也可以校正回歸嗎,Sun May 23 08:15:09 2021
1,1,0,nick55chen (HATE_Chi),[問卦] 綫性回歸最慘的案例是香港嗎？,Sun May 23 08:14:11 2021
8,0,8,meltdown (自己只有自己而已),[問卦]跑飛鏢酒吧的機師安全下庄了吧?,Sun May 23 08:57:20 2021
2,0,2,AASoymilk (AASoymilk),[問卦] 防範認知作戰是調查局的工作嗎？,Sun May 23 09:43:09 2021
1,2,-1,ilove640 (子夜),Re,Sun May 23 02:32:45 2021
3,3,0,semna (11),Re,Sun May 23 02:43:15 2021
8,5,3,winnabe (請你不要迷戀哥),[問卦] 譚得塞 塞哥484其實還滿挺台灣的？,Sun May 23 09:38:34 2021
6,2,4,martylin (XYZ),[問卦] 自發性封城真的是台灣人的素質？,Sun May 23 08:16:59 2021
7,6,1,sf910132 (飛過天空的羽毛yy),"[問卦] 警察局隨時可進入,看到警察用餐要檢舉?",Sun May 23 09:42:33 2021
0,0,0,ppp123 (鋼鐵韓粉-P哥),[問卦] 如果實名QR  走進足跡店內會怎樣？,Sun May 23 10:05:33 2021
20,27,-7,hong1126 (ⒽⓄⓃⒼ①①②⑥是喵),[問卦]   想打上海復星BNT的請進,Sun May 23 08:05:33 2021
9,0,9,Dinenger (低能兒),[問卦] 偷偷蓋牌不會被人發現吧？,Sun May 23 02:15:07 2021
1,1,0,enderboy7652 (要憐憫戰人仔),[問卦] 484應該要還給新一代一個公道,Sun May 23 09:47:13 2021
8,1,7,abc0312 (ABC),Re,Sun May 23 07:38:16 2021
8,6,2,medlife0830 (allen game),[問卦] 如果台灣不是民主國家了？,Sun May 23 08:31:55 2021
23,9,14,anono (nono),Re,Sun May 23 08:37:56 2021
4,3,1,musicaledio (桃機金泰坪),[問卦] 現在假日去北車該穿什麼的八卦,Sun May 23 01:38:04 2021
9,2,7,jazzcai (如果有一天),[問卦] 今天會是幾加幾再加幾？,Sun May 23 09:06:42 2021
76,43,33,NARUTO (鳴人),[問卦] 為什麼國產疫苗研發速度遠遠地落後世界？,Sun May 23 07:44:51 2021
6,0,6,ZengMaktub (YOYOMAK),[問卦] 所以政府補助方案出來了嗎,Sun May 23 06:54:42 2021
4,0,4,manphis (...),[問卦] 台灣人施打疫苗的數量,Sun May 23 09:19:48 2021
3,0,3,JyumonjiKaho (十文字かほ),[新聞] 奈及利亞陸軍參謀長墜機亡 正值北部平亂,Sun May 23 07:26:36 2021
5,2,3,mikemagic88 (Mikemagic88),Re,Sun May 23 03:55:39 2021
31,34,-3,GreenBeret (綠扁帽),[問卦] 只有我覺得上海復星根本不想賣bnt給台灣?,Sun May 23 01:59:29 2021
10,0,10,POWERSERIES (Zen),[問卦] Donki Donki 老闆現在在想什麼,Sun May 23 09:52:23 2021
113,6,107,littlered112 (H.B.Rothschild),[問卦] 一天開兩次會的意義,Sun May 23 09:48:47 2021
17,6,11,bjqs0827 (sqangela),Re,Sun May 23 09:31:17 2021
8,0,8,lelena (智慧之神-透特),"[問卦] 如果產線確診,需不需要整間公司關閉八卦?",Sun May 23 09:23:42 2021
7,1,6,NotOrdinary (習慣就好),[問卦] 是不是有「造神學系」啊？,Sun May 23 09:26:11 2021
12,1,11,sodistrues (true),[問卦] 喝了泰國富江nanno的血能抗武漢肺炎嗎？,Sun May 23 08:44:19 2021
1,0,1,Bainite (黑羽毛 ┐(′д`)┌),Re,Sun May 23 05:45:20 2021
0,0,0,shampoopoo (毛寶洗髮精),[問卦] 馬自立唱好想死的八卦,Sun May 23 10:07:45 2021
6,0,6,HD0621 (HD0621),[問卦] O2氧氣板防疫期間還在狂徵的八卦?,Sun May 23 08:04:55 2021
10,7,3,happinessi (felthappinessandgotit),Re,Sun May 23 07:32:17 2021
21,3,18,duane (同天內只計一次),[問卦] 今天大的便是不是要算在前幾天的食物上,Sun May 23 01:32:02 2021
7,0,7,arace88 (Arace),Re,Sun May 23 08:32:46 2021
14,12,2,earning (earning),[新聞] 事後校正回歸 國外公衛統計常見,Sun May 23 09:23:38 2021
13,0,13,injeccc (哥哥我好癢 ^_^/),[問卦] 高雄終於下雨了，喔耶 ^_^,Sun May 23 08:11:13 2021
7,3,4,Townshend (Pete),[問卦] 到昨天才知道要校正回歸嗎？,Sun May 23 08:11:20 2021
4,4,0,bradpete (姆咪輪班星人),[問卦] 起手式「之前投給XXX」都是哪種人？,Sun May 23 09:50:09 2021
2,0,2,Lourmu (Loumu),Re,Sun May 23 01:47:00 2021
1,0,1,brokenback3 (3),Re,Sun May 23 09:10:55 2021
0,0,0,joyca (joyca),[問卦] 王育誠是不是生不逢時？,Sun May 23 10:04:04 2021
6,1,5,lelena (智慧之神-透特),[問卦] 星際大戰設定不合理的八卦?,Sun May 23 09:39:37 2021
3,1,2,khfcgmbk (三毛兒),[問卦] 疫情期間財富自由的人都在幹嘛？,Sun May 23 02:04:03 2021
10,3,7,danny0830 (丹尼),[問卦] 軍營人擠人為何都沒人確診？,Sun May 23 07:31:46 2021
52,14,38,nexo (nexo),[問卦] BNT疫苗打一劑要一萬 你打嗎,Sun May 23 03:15:10 2021
3,0,3,MafuyuShiina (MafuyuShiina),[新聞]強化「大山貓」步兵戰鬥車防禦力 匈牙利,Sun May 23 06:52:20 2021
10,4,6,seand8088503 (あいうえお),[問卦] 日本外科這麼強 為啥沒研發疫苗？,Sun May 23 02:59:15 2021
4,0,4,li7915566 (小傻瓜),[問卦] 萬華是日式地名嗎？,Sun May 23 09:53:59 2021
0,0,0,smallx4321 (叔叔),[問卦]  出門去沒人的地方會變防疫破口嗎？,Sun May 23 10:01:42 2021
51,4,47,s81669 (jack),[問卦] 如果不買BNT，是不是也在賭？,Sun May 23 02:31:21 2021
55,20,35,chun0303 (chun),[新聞] 洪秀柱願當「橋樑」引入中國疫苗　指揮,Sun May 23 08:57:32 2021
65,5,60,ubcs (覺★青年超冒險蓋),[公告] 周六新增大量校正回歸水桶案例,Sat May 22 23:22:14 2021
6,1,5,actuary35 (time actuary),[問卦] 自殺者再利用是否可行？,Sun May 23 08:15:59 2021
4,2,2,FZ5566 (激怒全世界),Re,Sun May 23 08:42:16 2021
4,0,4,pp5434 (),Re,Sun May 23 01:43:15 2021
0,0,0,zcliu026 (KKK),[問卦] 台灣10年內還有甚麼未爆彈會炸開?,Sun May 23 10:04:06 2021
94,2,92,qwerapple (nomaman),[問卦] 我不同意你的觀點，下一句怎麼接？,Sun May 23 08:49:27 2021
10,2,8,a032889650 (小胞子),[問卦] 又忘記帶鑰匙的我該做什麼,Sun May 23 07:38:25 2021
5,3,2,aynmeow (我想成為安康魚),[問卦] 欸幹這個是不是真的!??,Sun May 23 03:28:28 2021
58,4,54,JUNOCARE (陽光！！),[問卦] 台灣人是不是只有等國產疫苗的命運?,Sun May 23 01:46:53 2021
461,32,429,r2650662 (Anchor),[問卦] 有人也面臨倒閉邊緣了嗎,Sun May 23 03:00:48 2021
19,7,12,aabbcc520 (U質文),[問卦] 30歲要如何吸引女人的八卦,Sun May 23 09:25:55 2021
21,0,21,s999132 (Anna),[問卦] 會校正回歸為什麼不早說,Sun May 23 02:30:31 2021
9,0,9,joywilliamjo (joywilliamjoy),[問卦] 麻辣鍋應該要沾香油還是沙茶醬還是不沾,Sun May 23 02:38:59 2021
4,0,4,pp5434 (),[問卦] 有沒有人最近吃外帶還滿爽的,Sun May 23 01:33:41 2021
8,0,8,xzcb2008 (麻瓮！日本變態貓貓),[問卦] =.= 疫情宅在家每天螢幕9小時！？,Sun May 23 09:05:56 2021
3,0,3,yl3218 (小件),Re,Sun May 23 01:51:25 2021
8,1,7,farmer (^_^),"[問卦] 當初錯押川普,怎樣才能讓拜登息怒？",Sun May 23 08:58:15 2021
12,3,9,ssdavid (^^),[問卦] 為什麼捐了口罩卻沒有疫苗?,Sun May 23 03:52:17 2021
9,1,8,WuDunE (GLAUCUS),[問卦] 300萬能幹嘛,Sun May 23 09:08:23 2021
4,2,2,polostar (螺絲塔),[問卦] 疫苗是不是防疫戰爭的救援投手,Sun May 23 04:32:52 2021
12,2,10,neil136 (↑↑↓↓←→←→BA),Re,Sun May 23 08:33:34 2021
1,0,1,MarkFung (馬克方),Re,Sun May 23 09:01:39 2021
9,1,8,ben108472 (ben108472),[問卦] 美國疫苗都不優先給台灣，戰爭會介入嗎？,Sun May 23 08:56:43 2021
8,0,8,a002255889 (人肉葛拉漢),Re,Sun May 23 06:23:16 2021
3,6,-3,Behind4 (背後4),[問卦] 228白色恐怖是為了救台灣吧？,Sun May 23 08:32:42 2021
9,5,4,efthu456 (小哲),[問卦] 工作後越來越厭世正常嗎,Sun May 23 02:45:20 2021
7,1,6,kingtama (立志成為唬爛王),[問卦] 綠共會不會變抓耙仔？,Sun May 23 09:19:23 2021
3,1,2,songgood (ilovegoodgame),[問卦] 千聖是有什麼毛病,Sun May 23 06:32:22 2021
6,0,6,skylion (溫暖的傳說),Re,Sun May 23 08:11:22 2021
1,2,-1,Kaids (凱凱),Re,Sun May 23 01:50:43 2021
9,0,9,gfhnrtjpoiuy (亂碼1/2),[問卦] 男女之間沒有純友誼,Sun May 23 07:14:08 2021
5,2,3,Kimmy (Kimi),[問卦] 武漢人還會被岐視嗎？,Sun May 23 08:39:58 2021
4,2,2,mikemagic88 (Mikemagic88),[問卦] 電子鎖實用還是不實用?,Sun May 23 07:50:25 2021
0,0,0,TZULIU (消費券收購商),Re,Sun May 23 09:59:46 2021
1,4,-3,scottaa (貓貓),什麼情況下平板會是首選,Sun May 23 06:59:17 2021
35,6,29,medlife0830 (allen game),[問卦] 美豬都吞了 爸爸怎麼不給疫苗？,Sun May 23 08:42:46 2021
6,0,6,Enota (if.then.else.),[問卦] 二延平即時影像,Sun May 23 08:54:21 2021
0,0,0,Ophiuchus (人帥真好！警消傻眼),[問卦] 台灣人是大青蛙還是大菊花? (影片),Sun May 23 10:03:31 2021
15,10,5,bighouse (加貝),[問卦] 是不是該把傾中當籌碼了？,Sun May 23 09:57:22 2021
4,1,3,a10192437 (Sharon),[問卦] 生理時鐘也被校正了嗎,Sun May 23 06:15:55 2021
6,0,6,jones210272 (hy鐵粉),[問卦] 慟！鐵板燒外帶中辣配啤酒也太爽了吧！,Sun May 23 02:03:21 2021
4,1,3,Superxixai (洪粉吱已),[問卦] 感染源都是武漢，所以沒有不明？,Sun May 23 07:23:25 2021
7,2,5,squard (sun),[問卦] 疫情終究會過去der,Sun May 23 09:07:38 2021
8,12,-4,isud40401 (何金銀),[問卦] 新冠肺炎是否被過度渲染報導了？,Sun May 23 07:28:05 2021
2,4,-2,y3226999 (咪苦說她喜歡我 >///<),[問卦] 初音會敬老尊賢嗎==？,Sun May 23 03:01:29 2021
9,3,6,juangpeiyi (給還沒有遇見的你),[問卦] 輝瑞BNT疫苗營銷劃分,Sun May 23 03:05:56 2021
20,3,17,kasumi5566 (霞),[問卦] 日清泡麵、阿Q桶麵、滿漢大餐，都幾,Sun May 23 01:32:22 2021
4,0,4,yycbr (專注力+10),Re,Sun May 23 08:34:36 2021
3,0,3,wewf22 (二乃是天),[問卦] 有沒有26的智媒體到底可不可信的八卦,Sun May 23 08:33:35 2021
10,1,9,pammpamm (pammpamm),[問卦] 水泡該怎麼處理？(有圖，不喜勿入),Sun May 23 01:30:37 2021
5,0,5,eeuueee (eee),[問卦]柏毅有強迫你放在門口嗎？,Sun May 23 07:42:49 2021
4,1,3,jayemshow (S.Kazumi),Re,Sun May 23 01:42:01 2021
12,3,9,polyhome (小天),[問卦] 今天應該沒人猜神秘數字了吧,Sun May 23 08:31:03 2021
3,9,-6,ioupoiu (他媽的噁心甲),Re,Sun May 23 09:28:49 2021
37,8,29,Ryo5566 (),[問卦] 蟑螂4不4又變多了?,Sun May 23 08:51:48 2021
89,24,65,Refauth (山丘上的長號手),[新聞] 美專家建議台灣 越早封城代價越小,Sun May 23 08:25:55 2021
37,9,28,tist (啊我就怕被罵),[新聞] BioNTech 新加坡生產新冠疫苗,Sun May 23 01:42:57 2021
204,635,-431,ubcs (覺★青年超冒險蓋),[公告] 置底大怒灌Hate閒聊區,Fri May 14 13:58:47 2021
1,1,0,romanticsea (手指與琴弦的對話),[問卦] 預防停電的超前部屬?,Sun May 23 09:17:57 2021
6,3,3,linhuangzuo (K.M.H.M tight),[問卦] 請問我朋友這樣是生病了嗎,Sun May 23 04:42:01 2021
110,7,103,ga86041 (ga86041),[爆卦] 地震,Sun May 23 03:58:05 2021
2,4,-2,samok (記者只會抄公社低卡記錄7),[爆卦] 地震報告,Sun May 23 01:51:40 2021
13,4,9,MoToBlue (MoToBlue),[問卦] 這樣是越來越少還是越來越多呢,Sun May 23 07:30:33 2021
21,5,16,jinnsei (人生),[問卦] 萬華明明就是紅燈區，為什麼沒人想正名,Sun May 23 09:43:38 2021
7,1,6,TPEE (TPE),[問卦] 坐船去公海打疫苗可行嗎？,Sun May 23 03:11:18 2021
113,41,72,quantus (quantus),[問卦] 請衛服部公開上海復星3000萬劑BNT 報價,Sun May 23 07:20:53 2021
124,22,102,leocean9816 (阿光),[新聞] 台灣連一週單日確診破百 美專家：快速,Sun May 23 04:07:38 2021
906,32,874,MiLuDaiBoom (ⓂⓛⓁⓤⒹⓐⓛⒷⓞⓞⓂ),[問卦] 雲朵推怎麼用的？,Sun May 23 03:18:03 2021
30,4,26,oaoa0123 (OldFlame),[問卦] 譚德賽的疫苗都肯打了有BNT的不要？,Sun May 23 09:18:05 2021
7,0,7,Surlyn (肥仔),[問卦] Costco的配鏡技術如何,Sun May 23 01:34:49 2021
5,44,-39,canvas0403 (wade fans),[問卦] 這個時間沒有人會噓吧？,Sun May 23 07:08:20 2021
0,0,0,wegoliving (HYSTERIC),[問卦] 成龍怎麼看台灣防疫？,Sun May 23 10:05:19 2021
13,5,8,Behind4 (背後4),[問卦] 台灣還能盡情的罵政府嗎?,Sun May 23 09:43:22 2021
31,0,31,ken0714 (ken),[問卦] 陽性率趨穩 但記者是不是圖文不符,Sun May 23 09:49:55 2021
57,5,52,whiteadam (blue eyes blue),[問卦] 國產疫苗 大家覺得怎樣?,Sun May 23 02:40:54 2021
9,0,9,simpleduck (simplelife),Re,Sun May 23 08:57:32 2021
61,4,57,bota (llll),[問卦] 感覺霍金的說法不是很正確???,Sun May 23 07:41:13 2021
5,1,4,xxx80076 (xxx80076),"[問卦] 智慧手機沒問世,人民能否自律宅在家？",Sun May 23 09:14:17 2021
10,3,7,richshen (哇哈哈),[問卦] 命重要還是抗中保台重要?,Sun May 23 01:30:12 2021
8,1,7,hfs (快樂!移民日本!夢想成真!),[問卦] 覺得活著很累的時候.該怎麼辦?,Sun May 23 09:55:35 2021
24,4,20,olite (olite),[問卦] 輝瑞，莫德納，AZ疫苗  差在哪邊？,Sun May 23 09:48:31 2021
3,0,3,skylion (溫暖的傳說),Re,Sun May 23 06:58:25 2021
1,3,-2,cj3x04gp6 (90年代nba跪古濺今迷),[問卦] 任然開得起演唱會嗎?,Sun May 23 09:56:51 2021
0,0,0,luke0205 (luke0205),"[問卦] 雙北公布案例跟中央不同,這樣不算假消息?",Sun May 23 09:53:04 2021
5,1,4,A6 (短ID真好),Re,Sun May 23 01:47:52 2021
11,4,7,z5419 (邱哥),[問卦] 台北市現在接近空城壯態,Sun May 23 03:26:43 2021
12,1,11,Dinenger (低能兒),[問卦] 校正回歸有其正當性吧？,Sun May 23 02:06:43 2021
1,3,-2,Golf19 (19Golf),[問卦] 缺晶片會不會是台積電沒去申請？,Sun May 23 02:36:52 2021
0,0,0,jasonlin2100 (jasonlin),[問卦] 地方政府能自己買BNT疫苗嗎？,Sun May 23 10:07:59 2021
1,2,-1,k90209 (k90209),[問卦] 為什麼我的mba在桌面滑動會lag?,Sun May 23 09:44:39 2021
25,17,8,kuoalan0819 (阿輝),[新聞]疫情爆發後聲量排行，柯文哲加侯友宜還比,Sun May 23 09:03:41 2021
11,0,11,hiball (魔鬼肥肉人),Re,Sun May 23 02:12:53 2021
91,4,87,a09651238 (可口美味好滋味),[新聞] 印度洋發現大量野生腔棘魚!!!!,Sun May 23 08:37:17 2021
3,0,3,Akrios (Akrios),[問卦] 包龍星直播,Sun May 23 02:25:21 2021
76,5,71,ohfly (行動才是真實的),[新聞] 英最新研究：輝瑞和AZ疫苗對印度變種病毒,Sun May 23 09:11:40 2021
5,2,3,Hsins (迅雷不及掩耳盜鈴),Re,Sun May 23 01:59:06 2021
5,4,1,kons (kons),[問卦] 本魯所在的區域是不是高風險了啊？,Sun May 23 04:29:52 2021
0,0,0,w1230319 (龜山金城武),[問卦] 100年後台灣歷史課本怎麼形容2021年？,Sun May 23 10:00:26 2021
34,3,31,tearcolor (....),[問卦] 疫情七個未解之謎,Sun May 23 02:43:42 2021
3,5,-2,z5419 (邱哥),[問卦] 預知夢,Sun May 23 02:51:55 2021
4,0,4,VVizZ (我很窮),[問卦] 美廉社VV系列的茶品是不是屌打？,Sun May 23 01:43:11 2021
21,1,20,ThePeaceMan (TPM),[問卦] 你們生活中碰過哪些天才?,Sun May 23 02:25:23 2021
57,3,54,joywilliamjo (joywilliamjoy),[問卦] 日本咖哩 vs 印度咖哩 都幾,Sun May 23 02:03:12 2021
20,1,19,lopiuytio (),[問卦] 台灣人民看起來很傻嗎？,Sun May 23 09:38:39 2021
9,3,6,cj3x04gp6 (90年代nba跪古濺今迷),[問卦] 小蘋果和最炫民族風哪首更紅?,Sun May 23 09:14:26 2021
20,9,11,GrimmNotes (格林童話),[新聞] 八通關大火禍首 NCC專委要賠2000萬,Sun May 23 09:44:05 2021
0,0,0,kopuck (派翠克星星),[問卦] 我想認識網美啦！！！！！！！,Sun May 23 10:04:05 2021
6,3,3,you1111 (內科南柱赫),[問卦] 路上怎麼都沒人,Sun May 23 02:00:08 2021
1,0,1,thewtf (濱邊美波我老婆),[問卦] 白石麻衣是靠乃團才紅的吧,Sun May 23 09:27:12 2021
22,3,19,iocal (IOCAL),[問卦] 心理諮商師和心理醫師推哪個,Sun May 23 03:26:09 2021
18,1,17,top1683 (我魯 故我在),[問卦] 現在口號要喊什麼,Sun May 23 08:36:43 2021
5,0,5,words2012 (づ′・ω・),Re,Sun May 23 02:19:25 2021
6,2,4,kinjk01 (小白),[問卦] 為什麼日本跟韓國不研發疫苗？,Sun May 23 02:19:42 2021
8,2,6,baelrog (貝爾羅格),[問卦] 為什麼不是打過疫苗的3+11,Sun May 23 05:58:07 2021
2,1,1,RLAPH (川尻浩作),Re,Sun May 23 07:28:34 2021
4,4,0,s66449 (老實樣),[問卦] 肥宅約曖昧女森來家裡吃午餐有加分嗎？,Sun May 23 09:45:36 2021
4,1,3,breezy1812 (茉莉花),Re,Sun May 23 01:30:37 2021
27,0,27,Mikoto41 (Zare),[問卦] 雙重快篩？,Sun May 23 07:01:34 2021
4,1,3,utdsml (阿邊肥),[問卦] 貼標籤 很爽吧,Sun May 23 03:10:59 2021
8,2,6,paneth (paneth),[問卦] 除了不戴口罩，還有哪些防疫破口？,Sun May 23 04:04:19 2021
17,2,15,ntunick (台中....XD),Re,Sun May 23 08:15:01 2021
1,4,-3,ben108472 (ben108472),[問卦] 可以用復星提賣BNT疫苗來跟美國要疫苗？,Sun May 23 06:20:36 2021
5,0,5,fickleness (小舞揭),[問卦] 偉哉CDC接下來該怎麼行銷國產疫苗？,Sun May 23 09:47:14 2021
6,2,4,DsLove710 (DoraApen),[問卦] 闖紅燈的四輪把行人當保齡球打? (中國),Sun May 23 09:49:11 2021
46,17,29,vcvca5566 (vcvca),[新聞] 印度婦新冠輕症住院　竟遭3醫護性侵變重,Sun May 23 01:48:25 2021
6,3,3,chinagay (中國同志),[問卦] 台灣同胞現在po 文是不是要多想一下,Sun May 23 09:04:56 2021
92,8,84,dzwei (Args&&... args),[問卦] 你FB覺青朋友有提過3+11這個大洞嗎?,Sun May 23 03:08:21 2021
2,0,2,douglasjs (帥到吐),[問卦] 校正回歸的真意？,Sun May 23 06:52:42 2021
7,0,7,NoPTT (YBY讚啦！),Re,Sun May 23 09:42:20 2021
6,0,6,longyin (龍吟很難嗎？為什麼),Re,Sun May 23 07:32:18 2021
13,9,4,kons (kons),[問卦] 如果台灣硬封城會有一堆人餓死吧？,Sun May 23 01:31:50 2021
15,14,1,wayne1027 (幹話百夫長),[問卦] 這總統誰選的?,Sun May 23 08:33:04 2021
6,1,5,Beanoodle (津崎似超人平匡先生),[問卦] 這波要發多少振興券才救得回來？？,Sun May 23 03:26:44 2021
7,0,7,kuma525566 (毛怪),[問卦] 我的google時間軸壞了嗎?,Sun May 23 08:19:11 2021
27,1,26,a78a78 (),Re,Sun May 23 03:06:38 2021
4,1,3,JimJackson (老JJ),[問卦] 打疫苗 病毒流感化 平常心面對 是唯一解,Sun May 23 09:03:38 2021
2,1,1,NCTUEE800808 (White Dragon Society),[問卦] 女森是不是對可愛的很難以抗拒？,Sun May 23 02:39:02 2021
2,1,1,BleedWang (),Re,Sun May 23 09:50:35 2021
4,0,4,rd5186 (GIOS),[問卦] 是不是之後只看校正回歸後的那波報告就好,Sun May 23 01:45:15 2021
32,1,31,Carmelo3 (      六甲おろし),[問卦] 5月31日有可能開學嗎？,Sun May 23 07:32:10 2021
13,4,9,flower42 (栗悟飯與龜波功),[問卦] 有沒有711起司三重奏三明治的八卦？,Sun May 23 03:12:00 2021
1,0,1,unclefucka (Comic Lo ),Re,Sun May 23 08:57:32 2021
8,1,7,lpbrother (LP哥(LP = Love & Peace)),[問卦] 台灣要送什麼才能刺激疫苗接種？,Sun May 23 09:04:37 2021
3,0,3,sakanatsuki (這不是肉搜什麼才是肉搜),[問卦] 數位轉型,Sun May 23 02:08:34 2021
5,0,5,sungastill (桑嘎斯),Re,Sun May 23 02:23:10 2021
2,13,-11,ilovettb (笑著笑著就哭了),Re,Sun May 23 03:23:14 2021
8,1,7,teeheehee (軟尾拋拋翔(′・ω・`)),[問卦] 有甚麼樣的人民就選出甚麼樣的政府,Sun May 23 09:52:31 2021
4,1,3,harryjimmyw (harry),[問卦] 現在反核的都是中共同路人嗎？,Sun May 23 09:17:40 2021
7,0,7,ilw4e (可以吃嗎？),Re,Sun May 23 05:51:25 2021
3,0,3,zapzone (問卦大師),[問卦] 蜘蛛是肥宅怎辦,Sun May 23 09:23:53 2021
20,0,20,fawangching (食品物流師Tom),[問卦] 疫情結束後 八大行業會被報復性消費嗎？,Sun May 23 08:35:41 2021
80,22,58,aiii (aiii),[新聞] 校正回歸熱議 調查局情蒐社群言論,Sun May 23 08:30:18 2021
4,0,4,bota (llll),Re,Sun May 23 09:42:24 2021
